CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
11132,8490,NULL,6,AW00011132
11133,7681,NULL,1,AW00011133
11134,18439,NULL,9,AW00011134
11135,4624,NULL,4,AW00011135
11136,19196,NULL,6,AW00011136
11137,11395,NULL,1,AW00011137
11138,11623,NULL,4,AW00011138
11139,14017,NULL,9,AW00011139
11140,13623,NULL,4,AW00011140
11141,19930,NULL,4,AW00011141
11142,13742,NULL,6,AW00011142
11143,6401,NULL,4,AW00011143
11144,4268,NULL,1,AW00011144
11145,19848,NULL,1,AW00011145
11146,3532,NULL,9,AW00011146
11147,6463,NULL,9,AW00011147
11148,11820,NULL,9,AW00011148
11149,6747,NULL,9,AW00011149
11150,16842,NULL,9,AW00011150
11151,14076,NULL,9,AW00011151
11152,17585,NULL,1,AW00011152
11153,8391,NULL,1,AW00011153
11154,11703,NULL,1,AW00011154
11155,17211,NULL,4,AW00011155
11156,9548,NULL,4,AW00011156
11157,13038,NULL,1,AW00011157
11158,17031,NULL,4,AW00011158
11159,19259,NULL,4,AW00011159
11160,9050,NULL,4,AW00011160
11161,12985,NULL,4,AW00011161
11162,14792,NULL,4,AW00011162
11163,5872,NULL,4,AW00011163
11164,14151,NULL,4,AW00011164
11165,7251,NULL,4,AW00011165
11166,12441,NULL,1,AW00011166
11167,19844,NULL,1,AW00011167
11168,18143,NULL,4,AW00011168
11169,14713,NULL,4,AW00011169
11170,3164,NULL,1,AW00011170
11171,16623,NULL,4,AW00011171
11172,10282,NULL,1,AW00011172
11173,12474,NULL,1,AW00011173
11174,19012,NULL,4,AW00011174
11175,5468,NULL,4,AW00011175
11176,15994,NULL,6,AW00011176
11177,5651,NULL,4,AW00011177
11178,17696,NULL,4,AW00011178
11179,16169,NULL,4,AW00011179
11180,20564,NULL,4,AW00011180
11181,4935,NULL,4,AW00011181
11182,3087,NULL,1,AW00011182
11183,11425,NULL,4,AW00011183
11184,18783,NULL,4,AW00011184
11185,12569,NULL,6,AW00011185
11186,12608,NULL,4,AW00011186
11187,20457,NULL,1,AW00011187
11188,9002,NULL,4,AW00011188
11189,14459,NULL,1,AW00011189
11190,13265,NULL,4,AW00011190
11191,10722,NULL,4,AW00011191
11192,17599,NULL,1,AW00011192
11193,14519,NULL,1,AW00011193
11194,7727,NULL,4,AW00011194
11195,19140,NULL,1,AW00011195
11196,2800,NULL,1,AW00011196
11197,9000,NULL,1,AW00011197
11198,8052,NULL,4,AW00011198
11199,7729,NULL,4,AW00011199
11200,5409,NULL,6,AW00011200
11201,3054,NULL,4,AW00011201
11202,7092,NULL,4,AW00011202
11203,5463,NULL,6,AW00011203
11204,20019,NULL,1,AW00011204
11205,18028,NULL,1,AW00011205
11206,13604,NULL,1,AW00011206
11207,8512,NULL,1,AW00011207
11208,3225,NULL,4,AW00011208
11209,9318,NULL,4,AW00011209
11210,13628,NULL,4,AW00011210
11211,12549,NULL,6,AW00011211
11212,9700,NULL,6,AW00011212
11213,3074,NULL,1,AW00011213
11214,4847,NULL,1,AW00011214
11215,7440,NULL,6,AW00011215
11216,19820,NULL,1,AW00011216
11217,10262,NULL,1,AW00011217
11218,11750,NULL,1,AW00011218
11219,15531,NULL,1,AW00011219
11220,2477,NULL,4,AW00011220
11221,5941,NULL,4,AW00011221
11222,2773,NULL,4,AW00011222
11223,3197,NULL,6,AW00011223
11224,2656,NULL,1,AW00011224
11225,12350,NULL,1,AW00011225
11226,2873,NULL,1,AW00011226
11227,11590,NULL,4,AW00011227
11228,12412,NULL,4,AW00011228
11229,15841,NULL,4,AW00011229
11230,9612,NULL,4,AW00011230
11231,17885,NULL,1,AW00011231
11232,3210,NULL,1,AW00011232
11233,18194,NULL,4,AW00011233
11234,3686,NULL,4,AW00011234
11235,15802,NULL,1,AW00011235
11236,13521,NULL,1,AW00011236
11237,7511,NULL,8,AW00011237
11238,3392,NULL,10,AW00011238
11239,16405,NULL,10,AW00011239
11240,14359,NULL,10,AW00011240
11241,2436,NULL,7,AW00011241
11242,18425,NULL,7,AW00011242
11243,13712,NULL,10,AW00011243
11244,12751,NULL,10,AW00011244
11245,15603,NULL,8,AW00011245
11246,6162,NULL,8,AW00011246
11247,5863,NULL,10,AW00011247
11248,12887,NULL,7,AW00011248
11249,7289,NULL,8,AW00011249
11250,2526,NULL,10,AW00011250
11251,13411,NULL,6,AW00011251
11252,19006,NULL,4,AW00011252
11253,17012,NULL,6,AW00011253
11254,15887,NULL,1,AW00011254
11255,13436,NULL,1,AW00011255
11256,10472,NULL,1,AW00011256
11257,7742,NULL,4,AW00011257
11258,4422,NULL,4,AW00011258
11259,19376,NULL,1,AW00011259
11260,7966,NULL,4,AW00011260
11261,9398,NULL,4,AW00011261
11262,20532,NULL,6,AW00011262
11263,8473,NULL,1,AW00011263
11264,5022,NULL,1,AW00011264
11265,11905,NULL,1,AW00011265
11266,3560,NULL,1,AW00011266
11267,6679,NULL,4,AW00011267
11268,9972,NULL,4,AW00011268
11269,6565,NULL,4,AW00011269
11270,17332,NULL,4,AW00011270
11271,9120,NULL,4,AW00011271
11272,11652,NULL,4,AW00011272
11273,5982,NULL,4,AW00011273
11274,5755,NULL,1,AW00011274
11275,11516,NULL,4,AW00011275
11276,15449,NULL,6,AW00011276
11277,4855,NULL,6,AW00011277
11278,16067,NULL,1,AW00011278
11279,2996,NULL,1,AW00011279
11280,15746,NULL,1,AW00011280
11281,19134,NULL,4,AW00011281
11282,18134,NULL,1,AW00011282
11283,10416,NULL,4,AW00011283
11284,13914,NULL,4,AW00011284
11285,3992,NULL,4,AW00011285
11286,6067,NULL,4,AW00011286
11287,15978,NULL,6,AW00011287
11288,7340,NULL,4,AW00011288
11289,9943,NULL,4,AW00011289
11290,9500,NULL,4,AW00011290
11291,10573,NULL,4,AW00011291
11292,4363,NULL,4,AW00011292
11293,5643,NULL,1,AW00011293
11294,4480,NULL,1,AW00011294
11295,12166,NULL,4,AW00011295
11296,3390,NULL,1,AW00011296
11297,6090,NULL,4,AW00011297
11298,13588,NULL,4,AW00011298
11299,18920,NULL,4,AW00011299
11300,13098,NULL,6,AW00011300
11301,17545,NULL,1,AW00011301
11302,13173,NULL,1,AW00011302
11303,20393,NULL,1,AW00011303
11304,11060,NULL,1,AW00011304
11305,15658,NULL,4,AW00011305
11306,6569,NULL,4,AW00011306
11307,17232,NULL,4,AW00011307
11308,13892,NULL,1,AW00011308
11309,11837,NULL,1,AW00011309
11310,8059,NULL,4,AW00011310
11311,10634,NULL,1,AW00011311
11312,8443,NULL,1,AW00011312
11313,12824,NULL,1,AW00011313
11314,7316,NULL,1,AW00011314
11315,3165,NULL,1,AW00011315
11316,17567,NULL,6,AW00011316
11317,19474,NULL,1,AW00011317
11318,12090,NULL,1,AW00011318
11319,8869,NULL,4,AW00011319
11320,10675,NULL,4,AW00011320
11321,8078,NULL,1,AW00011321
11322,10780,NULL,1,AW00011322
11323,6205,NULL,4,AW00011323
11324,18495,NULL,4,AW00011324
11325,5887,NULL,1,AW00011325
11326,12845,NULL,4,AW00011326
11327,12429,NULL,4,AW00011327
11328,13353,NULL,6,AW00011328
11329,2731,NULL,4,AW00011329
11330,17961,NULL,6,AW00011330
11331,12526,NULL,6,AW00011331
11332,9820,NULL,8,AW00011332
11333,12230,NULL,10,AW00011333
11334,11435,NULL,10,AW00011334
11335,7551,NULL,8,AW00011335
11336,17116,NULL,7,AW00011336
11337,7701,NULL,10,AW00011337
11338,18341,NULL,8,AW00011338
11339,17934,NULL,7,AW00011339
11340,16870,NULL,7,AW00011340
11341,18181,NULL,10,AW00011341
11342,10772,NULL,7,AW00011342
11343,10977,NULL,10,AW00011343
11344,5432,NULL,10,AW00011344
11345,13748,NULL,7,AW00011345
11346,9801,NULL,7,AW00011346
11347,11160,NULL,8,AW00011347
11348,20395,NULL,8,AW00011348
11349,4543,NULL,8,AW00011349
11350,4840,NULL,10,AW00011350
11351,14384,NULL,10,AW00011351
11352,19484,NULL,7,AW00011352
11353,17884,NULL,10,AW00011353
11354,9822,NULL,8,AW00011354
11355,14813,NULL,10,AW00011355
11356,4274,NULL,9,AW00011356
11357,6416,NULL,9,AW00011357
11358,19727,NULL,9,AW00011358
11359,2917,NULL,9,AW00011359
11360,6819,NULL,9,AW00011360
11361,18498,NULL,9,AW00011361
11362,13039,NULL,9,AW00011362
11363,13323,NULL,9,AW00011363
11364,9381,NULL,9,AW00011364
11365,17557,NULL,9,AW00011365
11366,7583,NULL,9,AW00011366
11367,9186,NULL,9,AW00011367
11368,4235,NULL,9,AW00011368
11369,8939,NULL,9,AW00011369
11370,19778,NULL,9,AW00011370
11371,11293,NULL,9,AW00011371
11372,13938,NULL,9,AW00011372
11373,4491,NULL,8,AW00011373
11374,15673,NULL,8,AW00011374
11375,16715,NULL,10,AW00011375
11376,14864,NULL,10,AW00011376
11377,1699,NULL,8,AW00011377
11378,2542,NULL,7,AW00011378
11379,19036,NULL,7,AW00011379
11380,17133,NULL,8,AW00011380
11381,10600,NULL,10,AW00011381
11382,13644,NULL,7,AW00011382
11383,10118,NULL,7,AW00011383
11384,2654,NULL,7,AW00011384
11385,4106,NULL,10,AW00011385
11386,12952,NULL,8,AW00011386
11387,19112,NULL,10,AW00011387
11388,18946,NULL,10,AW00011388
11389,5144,NULL,8,AW00011389
11390,19898,NULL,7,AW00011390
11391,19816,NULL,8,AW00011391
11392,13350,NULL,8,AW00011392
11393,4156,NULL,7,AW00011393
11394,20196,NULL,10,AW00011394
11395,6089,NULL,8,AW00011395
11396,4742,NULL,8,AW00011396
11397,16386,NULL,7,AW00011397
11398,13507,NULL,10,AW00011398
11399,15375,NULL,7,AW00011399
11400,8578,NULL,10,AW00011400
11401,13814,NULL,7,AW00011401
11402,12088,NULL,7,AW00011402
11403,15467,NULL,7,AW00011403
11404,11679,NULL,8,AW00011404
11405,3725,NULL,8,AW00011405
11406,16378,NULL,7,AW00011406
11407,16780,NULL,8,AW00011407
11408,10237,NULL,10,AW00011408
11409,7768,NULL,7,AW00011409
11410,9086,NULL,7,AW00011410
11411,14287,NULL,8,AW00011411
11412,2903,NULL,8,AW00011412
11413,19074,NULL,10,AW00011413
11414,14749,NULL,10,AW00011414
11415,18184,NULL,8,AW00011415
11416,16361,NULL,7,AW00011416
11417,12395,NULL,7,AW00011417
11418,12831,NULL,8,AW00011418
11419,16758,NULL,10,AW00011419
11420,16035,NULL,7,AW00011420
11421,20718,NULL,8,AW00011421
11422,2552,NULL,10,AW00011422
11423,19791,NULL,8,AW00011423
11424,15561,NULL,8,AW00011424
11425,8250,NULL,7,AW00011425
11426,16113,NULL,8,AW00011426
11427,13861,NULL,8,AW00011427
11428,9769,NULL,8,AW00011428
11429,3885,NULL,7,AW00011429
11430,16287,NULL,8,AW00011430
11431,3933,NULL,8,AW00011431
11432,7484,NULL,7,AW00011432
11433,9067,NULL,7,AW00011433
11434,16076,NULL,10,AW00011434
11435,13722,NULL,8,AW00011435
11436,3558,NULL,10,AW00011436
11437,2791,NULL,7,AW00011437
11438,11514,NULL,8,AW00011438
11439,6238,NULL,7,AW00011439
11440,7806,NULL,7,AW00011440
11441,18688,NULL,7,AW00011441
11442,18944,NULL,7,AW00011442
11443,19677,NULL,9,AW00011443
11444,16207,NULL,9,AW00011444
11445,10473,NULL,9,AW00011445
11446,17293,NULL,9,AW00011446
11447,10086,NULL,9,AW00011447
11448,5746,NULL,9,AW00011448
11449,4748,NULL,9,AW00011449
11450,19514,NULL,9,AW00011450
11451,11260,NULL,9,AW00011451
11452,18727,NULL,9,AW00011452
11453,4028,NULL,9,AW00011453
11454,14065,NULL,9,AW00011454
11455,11827,NULL,9,AW00011455
11456,13559,NULL,9,AW00011456
11457,7065,NULL,9,AW00011457
11458,4775,NULL,9,AW00011458
11459,8607,NULL,9,AW00011459
11460,4392,NULL,9,AW00011460
11461,19233,NULL,9,AW00011461
11462,2393,NULL,9,AW00011462
11463,12037,NULL,9,AW00011463
11464,12478,NULL,9,AW00011464
11465,13084,NULL,9,AW00011465
11466,9266,NULL,9,AW00011466
11467,10149,NULL,9,AW00011467
11468,12983,NULL,10,AW00011468
11469,13219,NULL,10,AW00011469
11470,10358,NULL,8,AW00011470
11471,6159,NULL,7,AW00011471
11472,2614,NULL,9,AW00011472
11473,19642,NULL,7,AW00011473
11474,4368,NULL,10,AW00011474
11475,3829,NULL,10,AW00011475
11476,18701,NULL,10,AW00011476
11477,12874,NULL,8,AW00011477
11478,15732,NULL,7,AW00011478
11479,5624,NULL,7,AW00011479
11480,12283,NULL,7,AW00011480
11481,2492,NULL,8,AW00011481
11482,7115,NULL,10,AW00011482
11483,9182,NULL,7,AW00011483
11484,2965,NULL,8,AW00011484
11485,20025,NULL,10,AW00011485
11486,9063,NULL,8,AW00011486
11487,11167,NULL,7,AW00011487
11488,8034,NULL,10,AW00011488
11489,8865,NULL,10,AW00011489
11490,14781,NULL,7,AW00011490
11491,16087,NULL,10,AW00011491
11492,4279,NULL,8,AW00011492
11493,12161,NULL,10,AW00011493
11494,15646,NULL,10,AW00011494
11495,2416,NULL,8,AW00011495
11496,19051,NULL,10,AW00011496
11497,16359,NULL,10,AW00011497
11498,10006,NULL,6,AW00011498
11499,11641,NULL,4,AW00011499
11500,12637,NULL,6,AW00011500
11501,19762,NULL,6,AW00011501
11502,14431,NULL,6,AW00011502
11503,17896,NULL,4,AW00011503
11504,10353,NULL,4,AW00011504
11505,19853,NULL,6,AW00011505
11506,18984,NULL,6,AW00011506
11507,2661,NULL,6,AW00011507
11508,11912,NULL,1,AW00011508
11509,12214,NULL,4,AW00011509
11510,4361,NULL,6,AW00011510
11511,5541,NULL,1,AW00011511
11512,9713,NULL,6,AW00011512
11513,20136,NULL,6,AW00011513
11514,13483,NULL,1,AW00011514
11515,2528,NULL,4,AW00011515
11516,7322,NULL,4,AW00011516
11517,2982,NULL,4,AW00011517
11518,13649,NULL,1,AW00011518
11519,7703,NULL,6,AW00011519
11520,9228,NULL,6,AW00011520
11521,8193,NULL,1,AW00011521
11522,6762,NULL,1,AW00011522
11523,4785,NULL,6,AW00011523
11524,11540,NULL,4,AW00011524
11525,9187,NULL,1,AW00011525
11526,2988,NULL,6,AW00011526
11527,10226,NULL,4,AW00011527
11528,7200,NULL,4,AW00011528
11529,6261,NULL,1,AW00011529
11530,18892,NULL,6,AW00011530
11531,4431,NULL,4,AW00011531
11532,11625,NULL,1,AW00011532
11533,9698,NULL,5,AW00011533
11534,17549,NULL,4,AW00011534
11535,4974,NULL,1,AW00011535
11536,6482,NULL,4,AW00011536
11537,12944,NULL,4,AW00011537
11538,11443,NULL,4,AW00011538
11539,6616,NULL,4,AW00011539
11540,6627,NULL,4,AW00011540
11541,12902,NULL,1,AW00011541
11542,12528,NULL,10,AW00011542
11543,8695,NULL,7,AW00011543
11544,20089,NULL,8,AW00011544
11545,7767,NULL,7,AW00011545
11546,19884,NULL,7,AW00011546
11547,7298,NULL,7,AW00011547
11548,19486,NULL,10,AW00011548
11549,20772,NULL,10,AW00011549
11550,6061,NULL,10,AW00011550
11551,19979,NULL,7,AW00011551
11552,6707,NULL,8,AW00011552
11553,8511,NULL,10,AW00011553
11554,2894,NULL,7,AW00011554
11555,7606,NULL,10,AW00011555
11556,4286,NULL,10,AW00011556
11557,14296,NULL,10,AW00011557
11558,8176,NULL,10,AW00011558
11559,7880,NULL,8,AW00011559
11560,18895,NULL,10,AW00011560
11561,13630,NULL,8,AW00011561
11562,2943,NULL,8,AW00011562
11563,3819,NULL,10,AW00011563
11564,18319,NULL,8,AW00011564
11565,19267,NULL,10,AW00011565
11566,20542,NULL,7,AW00011566
11567,7573,NULL,8,AW00011567
11568,7117,NULL,10,AW00011568
11569,15794,NULL,10,AW00011569
11570,20585,NULL,8,AW00011570
11571,20074,NULL,7,AW00011571
11572,15739,NULL,7,AW00011572
11573,7211,NULL,10,AW00011573
11574,3489,NULL,10,AW00011574
11575,16181,NULL,10,AW00011575
11576,5358,NULL,7,AW00011576
11577,6264,NULL,7,AW00011577
11578,4728,NULL,7,AW00011578
11579,12669,NULL,10,AW00011579
11580,4387,NULL,10,AW00011580
11581,7287,NULL,7,AW00011581
11582,5880,NULL,7,AW00011582
11583,3487,NULL,7,AW00011583
11584,4977,NULL,8,AW00011584
11585,10523,NULL,10,AW00011585
11586,6624,NULL,10,AW00011586
11587,5813,NULL,7,AW00011587
11588,15427,NULL,7,AW00011588
11589,9631,NULL,10,AW00011589
11590,18690,NULL,7,AW00011590
11591,17608,NULL,7,AW00011591
11592,8368,NULL,7,AW00011592
11593,6946,NULL,7,AW00011593
11594,20477,NULL,7,AW00011594
11595,14858,NULL,8,AW00011595
11596,13309,NULL,10,AW00011596
11597,18208,NULL,7,AW00011597
11598,10626,NULL,8,AW00011598
11599,16764,NULL,7,AW00011599
11600,13837,NULL,7,AW00011600
11601,8185,NULL,7,AW00011601
11602,18443,NULL,8,AW00011602
11603,8306,NULL,10,AW00011603
11604,8166,NULL,10,AW00011604
11605,15265,NULL,8,AW00011605
11606,17081,NULL,7,AW00011606
11607,14613,NULL,7,AW00011607
11608,3816,NULL,7,AW00011608
11609,5462,NULL,10,AW00011609
11610,4217,NULL,10,AW00011610
11611,6464,NULL,7,AW00011611
11612,20506,NULL,10,AW00011612
11613,10595,NULL,8,AW00011613
11614,16339,NULL,8,AW00011614
11615,20497,NULL,10,AW00011615
11616,16315,NULL,10,AW00011616
11617,14123,NULL,4,AW00011617
11618,14550,NULL,6,AW00011618
11619,10400,NULL,6,AW00011619
11620,11700,NULL,1,AW00011620
11621,17479,NULL,1,AW00011621
11622,17510,NULL,1,AW00011622
11623,7657,NULL,4,AW00011623
11624,17967,NULL,4,AW00011624
11625,18446,NULL,4,AW00011625
11626,20004,NULL,4,AW00011626
11627,14524,NULL,4,AW00011627
11628,8075,NULL,4,AW00011628
11629,17189,NULL,4,AW00011629
11630,3424,NULL,1,AW00011630
11631,13182,NULL,6,AW00011631
11632,2806,NULL,6,AW00011632
11633,17416,NULL,1,AW00011633
11634,15742,NULL,1,AW00011634
11635,8357,NULL,4,AW00011635
11636,8524,NULL,4,AW00011636
11637,10425,NULL,4,AW00011637
11638,13202,NULL,4,AW00011638
11639,7142,NULL,4,AW00011639
11640,11577,NULL,6,AW00011640
11641,6387,NULL,6,AW00011641
11642,20730,NULL,6,AW00011642
11643,17343,NULL,1,AW00011643
11644,14361,NULL,1,AW00011644
11645,9621,NULL,1,AW00011645
11646,3680,NULL,1,AW00011646
11647,18152,NULL,6,AW00011647
11648,16534,NULL,4,AW00011648
11649,4707,NULL,4,AW00011649
11650,5569,NULL,4,AW00011650
11651,19675,NULL,6,AW00011651
11652,6017,NULL,6,AW00011652
11653,2856,NULL,1,AW00011653
11654,9515,NULL,4,AW00011654
11655,11900,NULL,4,AW00011655
11656,10076,NULL,4,AW00011656
11657,19100,NULL,4,AW00011657
11658,16477,NULL,4,AW00011658
11659,4118,NULL,6,AW00011659
11660,7290,NULL,6,AW00011660
11661,14047,NULL,6,AW00011661
11662,6530,NULL,1,AW00011662
11663,4296,NULL,1,AW00011663
11664,20121,NULL,4,AW00011664
11665,6256,NULL,4,AW00011665
11666,16228,NULL,4,AW00011666
11667,4154,NULL,1,AW00011667
11668,9426,NULL,4,AW00011668
11669,2601,NULL,1,AW00011669
11670,7741,NULL,4,AW00011670
11671,12085,NULL,4,AW00011671
11672,20340,NULL,4,AW00011672
11673,17757,NULL,1,AW00011673
11674,20654,NULL,4,AW00011674
11675,4939,NULL,1,AW00011675
11676,17338,NULL,3,AW00011676
11677,4875,NULL,6,AW00011677
11678,17065,NULL,1,AW00011678
11679,14759,NULL,1,AW00011679
11680,9915,NULL,1,AW00011680
11681,12038,NULL,1,AW00011681
11682,11162,NULL,1,AW00011682
11683,17902,NULL,4,AW00011683
11684,4992,NULL,1,AW00011684
11685,5663,NULL,1,AW00011685
11686,15699,NULL,4,AW00011686
11687,14358,NULL,4,AW00011687
11688,19380,NULL,1,AW00011688
11689,13902,NULL,1,AW00011689
11690,6793,NULL,1,AW00011690
11691,11127,NULL,4,AW00011691
11692,5560,NULL,4,AW00011692
11693,3220,NULL,6,AW00011693
11694,14510,NULL,4,AW00011694
11695,16144,NULL,4,AW00011695
11696,9743,NULL,1,AW00011696
11697,5037,NULL,4,AW00011697
11698,17175,NULL,6,AW00011698
11699,14424,NULL,1,AW00011699
11700,14757,NULL,4,AW00011700
11701,6680,NULL,4,AW00011701
11702,11449,NULL,4,AW00011702
11703,10372,NULL,4,AW00011703
11704,17046,NULL,4,AW00011704
11705,8469,NULL,4,AW00011705
11706,4205,NULL,4,AW00011706
11707,2688,NULL,4,AW00011707
11708,11902,NULL,4,AW00011708
11709,9400,NULL,6,AW00011709
11710,8301,NULL,4,AW00011710
11711,18668,NULL,6,AW00011711
11712,9076,NULL,6,AW00011712
11713,5770,NULL,1,AW00011713
11714,7617,NULL,4,AW00011714
11715,11016,NULL,4,AW00011715
11716,14173,NULL,4,AW00011716
11717,4607,NULL,1,AW00011717
11718,12460,NULL,1,AW00011718
11719,4193,NULL,6,AW00011719
11720,20651,NULL,4,AW00011720
11721,20538,NULL,4,AW00011721
11722,13337,NULL,1,AW00011722
11723,5637,NULL,6,AW00011723
11724,16417,NULL,6,AW00011724
11725,5675,NULL,1,AW00011725
11726,5366,NULL,1,AW00011726
11727,18039,NULL,4,AW00011727
11728,17765,NULL,1,AW00011728
11729,16170,NULL,1,AW00011729
11730,19515,NULL,1,AW00011730
11731,14035,NULL,4,AW00011731
11732,3007,NULL,2,AW00011732
11733,10698,NULL,4,AW00011733
11734,12677,NULL,4,AW00011734
11735,2858,NULL,1,AW00011735
11736,15260,NULL,4,AW00011736
11737,11688,NULL,4,AW00011737
11738,5910,NULL,6,AW00011738
11739,17109,NULL,6,AW00011739
11740,10889,NULL,6,AW00011740
11741,11916,NULL,4,AW00011741
11742,4261,NULL,4,AW00011742
11743,14185,NULL,4,AW00011743
11744,9722,NULL,4,AW00011744
11745,9861,NULL,1,AW00011745
11746,14163,NULL,1,AW00011746
11747,11484,NULL,1,AW00011747
11748,4189,NULL,6,AW00011748
11749,5018,NULL,9,AW00011749
11750,16366,NULL,9,AW00011750
11751,19466,NULL,9,AW00011751
11752,19064,NULL,9,AW00011752
11753,14305,NULL,9,AW00011753
11754,6276,NULL,9,AW00011754
11755,13399,NULL,9,AW00011755
11756,13838,NULL,9,AW00011756
11757,17976,NULL,9,AW00011757
11758,13490,NULL,9,AW00011758
11759,12237,NULL,9,AW00011759
11760,16854,NULL,9,AW00011760
11761,8150,NULL,9,AW00011761
11762,14940,NULL,9,AW00011762
11763,11773,NULL,9,AW00011763
11764,5718,NULL,9,AW00011764
11765,15703,NULL,9,AW00011765
11766,15424,NULL,9,AW00011766
11767,7199,NULL,9,AW00011767
11768,12659,NULL,9,AW00011768
11769,10448,NULL,6,AW00011769
11770,20429,NULL,1,AW00011770
11771,15199,NULL,1,AW00011771
11772,17651,NULL,1,AW00011772
11773,13313,NULL,4,AW00011773
11774,19480,NULL,4,AW00011774
11775,9561,NULL,4,AW00011775
11776,4357,NULL,4,AW00011776
11777,7279,NULL,4,AW00011777
11778,3416,NULL,1,AW00011778
11779,12475,NULL,1,AW00011779
11780,3530,NULL,1,AW00011780
11781,14463,NULL,4,AW00011781
11782,11607,NULL,4,AW00011782
11783,10020,NULL,4,AW00011783
11784,16021,NULL,6,AW00011784
11785,6721,NULL,1,AW00011785
11786,15123,NULL,1,AW00011786
11787,16921,NULL,4,AW00011787
11788,20045,NULL,4,AW00011788
11789,9683,NULL,4,AW00011789
11790,16313,NULL,4,AW00011790
11791,14954,NULL,1,AW00011791
11792,7104,NULL,4,AW00011792
11793,15408,NULL,4,AW00011793
11794,19035,NULL,4,AW00011794
11795,11448,NULL,4,AW00011795
11796,7476,NULL,4,AW00011796
11797,13697,NULL,4,AW00011797
11798,9354,NULL,1,AW00011798
11799,5506,NULL,1,AW00011799
11800,10319,NULL,1,AW00011800
11801,5529,NULL,1,AW00011801
11802,12326,NULL,6,AW00011802
11803,10470,NULL,1,AW00011803
11804,9605,NULL,1,AW00011804
11805,4575,NULL,4,AW00011805
11806,20438,NULL,4,AW00011806
11807,4824,NULL,4,AW00011807
11808,16202,NULL,6,AW00011808
11809,14495,NULL,4,AW00011809
11810,13210,NULL,1,AW00011810
11811,3945,NULL,4,AW00011811
11812,18898,NULL,1,AW00011812
11813,19150,NULL,1,AW00011813
11814,14990,NULL,1,AW00011814
11815,13043,NULL,1,AW00011815
11816,11061,NULL,4,AW00011816
11817,11176,NULL,4,AW00011817
11818,18580,NULL,4,AW00011818
11819,5679,NULL,1,AW00011819
11820,10662,NULL,6,AW00011820
11821,18122,NULL,4,AW00011821
11822,11562,NULL,4,AW00011822
11823,9584,NULL,6,AW00011823
11824,11407,NULL,6,AW00011824
11825,5842,NULL,4,AW00011825
11826,5505,NULL,4,AW00011826
11827,10364,NULL,6,AW00011827
11828,10835,NULL,1,AW00011828
11829,9735,NULL,1,AW00011829
11830,12155,NULL,4,AW00011830
11831,6749,NULL,4,AW00011831
11832,8796,NULL,1,AW00011832
11833,13361,NULL,6,AW00011833
11834,13117,NULL,4,AW00011834
11835,5912,NULL,6,AW00011835
11836,14352,NULL,1,AW00011836
11837,3445,NULL,4,AW00011837
11838,18096,NULL,1,AW00011838
11839,18537,NULL,4,AW00011839
