SalesOrderID,OrderDate,EmployeeID,TotalDue,CommissionStatus,RateChangeCount,ChurnRiskLabel
45342,00:00.0,281,70980.074,With Commission,1,At Risk
45343,00:00.0,276,23634.3103,With Commission,1,At Risk
45344,00:00.0,283,65434.5791,With Commission,1,At Risk
45516,00:00.0,277,21576.4251,With Commission,1,At Risk
45517,00:00.0,275,10608.3479,With Commission,1,At Risk
45518,00:00.0,283,13714.6394,With Commission,1,At Risk
45519,00:00.0,277,4577.1764,With Commission,1,At Risk
45520,00:00.0,277,35612.3114,With Commission,1,At Risk
45521,00:00.0,283,21659.9223,With Commission,1,At Risk
45522,00:00.0,282,32412.8969,With Commission,1,At Risk
45523,00:00.0,276,1614.517,With Commission,1,At Risk
45524,00:00.0,282,40595.2909,With Commission,1,At Risk
45525,00:00.0,278,8190.8687,With Commission,1,At Risk
45526,00:00.0,274,6870.0165,No Commission,1,At Risk
45527,00:00.0,282,61320.0951,With Commission,1,At Risk
45528,00:00.0,277,2417.4793,With Commission,1,At Risk
45529,00:00.0,282,109340.8212,With Commission,1,At Risk
45530,00:00.0,281,22.3061,With Commission,1,At Risk
45531,00:00.0,276,4803.9004,With Commission,1,At Risk
45532,00:00.0,277,7529.914,With Commission,1,At Risk
45533,00:00.0,277,1416.9322,With Commission,1,At Risk
45534,00:00.0,281,42339.247,With Commission,1,At Risk
45535,00:00.0,277,12672.5976,With Commission,1,At Risk
45536,00:00.0,277,24144.3832,With Commission,1,At Risk
45537,00:00.0,282,4560.2864,With Commission,1,At Risk
45538,00:00.0,277,24600.1019,With Commission,1,At Risk
45539,00:00.0,275,32057.1254,With Commission,1,At Risk
45540,00:00.0,279,48142.8235,With Commission,1,At Risk
45541,00:00.0,281,76.7331,With Commission,1,At Risk
45542,00:00.0,281,63507.9595,With Commission,1,At Risk
45543,00:00.0,279,831.0328,With Commission,1,At Risk
45544,00:00.0,279,3818.8824,With Commission,1,At Risk
45545,00:00.0,278,10095.6406,With Commission,1,At Risk
45546,00:00.0,274,13744.2262,No Commission,1,At Risk
45547,00:00.0,277,45902.8087,With Commission,1,At Risk
45548,00:00.0,281,8622.7828,With Commission,1,At Risk
45549,00:00.0,280,57157.62,With Commission,1,At Risk
45550,00:00.0,277,61904.5716,With Commission,1,At Risk
45551,00:00.0,279,8190.8687,With Commission,1,At Risk
45552,00:00.0,282,12543.8602,With Commission,1,At Risk
45553,00:00.0,278,77964.0532,With Commission,1,At Risk
45554,00:00.0,276,28728.9392,With Commission,1,At Risk
45555,00:00.0,276,74018.1914,With Commission,1,At Risk
45556,00:00.0,275,25709.59,With Commission,1,At Risk
45557,00:00.0,276,36656.8539,With Commission,1,At Risk
45558,00:00.0,279,6874.2098,With Commission,1,At Risk
45559,00:00.0,276,1416.9322,With Commission,1,At Risk
45560,00:00.0,281,64143.5534,With Commission,1,At Risk
45561,00:00.0,275,28674.1873,With Commission,1,At Risk
45562,00:00.0,275,3899.6756,With Commission,1,At Risk
45563,00:00.0,279,4827.109,With Commission,1,At Risk
45564,00:00.0,276,70632.8848,With Commission,1,At Risk
45565,00:00.0,277,38910.4755,With Commission,1,At Risk
45566,00:00.0,276,985.018,With Commission,1,At Risk
45567,00:00.0,275,985.018,With Commission,1,At Risk
45568,00:00.0,277,17171.8077,With Commission,1,At Risk
45569,00:00.0,277,2401.9502,With Commission,1,At Risk
45570,00:00.0,283,36516.0719,With Commission,1,At Risk
45571,00:00.0,281,88863.9705,With Commission,1,At Risk
45572,00:00.0,276,12050.1477,With Commission,1,At Risk
45573,00:00.0,275,9186.0949,With Commission,1,At Risk
45574,00:00.0,279,31629.2609,With Commission,1,At Risk
45575,00:00.0,275,33029.7055,With Commission,1,At Risk
45576,00:00.0,279,9254.192,With Commission,1,At Risk
45577,00:00.0,279,66105.3595,With Commission,1,At Risk
45578,00:00.0,279,4371.9863,With Commission,1,At Risk
45579,00:00.0,279,4594.0664,With Commission,1,At Risk
45779,00:00.0,279,20304.9042,With Commission,1,At Risk
45780,00:00.0,282,35133.6854,With Commission,1,At Risk
45781,00:00.0,282,51766.3167,With Commission,1,At Risk
45782,00:00.0,283,45843.6116,With Commission,1,At Risk
45783,00:00.0,280,29299.5826,With Commission,1,At Risk
45784,00:00.0,276,4237.5277,With Commission,1,At Risk
45785,00:00.0,277,45901.3963,With Commission,1,At Risk
45786,00:00.0,282,77594.6803,With Commission,1,At Risk
45787,00:00.0,275,11514.87,With Commission,1,At Risk
45788,00:00.0,281,2442.3468,With Commission,1,At Risk
45789,00:00.0,283,3461.5897,With Commission,1,At Risk
45790,00:00.0,283,3248.512,With Commission,1,At Risk
45791,00:00.0,275,3818.8824,With Commission,1,At Risk
45792,00:00.0,282,35568.0885,With Commission,1,At Risk
45793,00:00.0,275,30045.5398,With Commission,1,At Risk
45794,00:00.0,282,12715.9625,With Commission,1,At Risk
45795,00:00.0,277,39546.344,With Commission,1,At Risk
45796,00:00.0,275,66548.9795,With Commission,1,At Risk
45797,00:00.0,278,32998.8321,With Commission,1,At Risk
45798,00:00.0,281,33210.2125,With Commission,1,At Risk
45799,00:00.0,281,31052.5094,With Commission,1,At Risk
45800,00:00.0,278,11111.3027,With Commission,1,At Risk
45801,00:00.0,279,60170.4748,With Commission,1,At Risk
45802,00:00.0,279,25499.4202,With Commission,1,At Risk
45803,00:00.0,275,11135.9262,With Commission,1,At Risk
45804,00:00.0,283,45954.0341,With Commission,1,At Risk
45805,00:00.0,279,27708.6766,With Commission,1,At Risk
45806,00:00.0,279,3292.9062,With Commission,1,At Risk
45807,00:00.0,275,3980.3915,With Commission,1,At Risk
45808,00:00.0,283,4803.9004,With Commission,1,At Risk
45809,00:00.0,275,27128.8957,With Commission,1,At Risk
45810,00:00.0,277,35440.1635,With Commission,1,At Risk
45811,00:00.0,277,3891.4,With Commission,1,At Risk
45812,00:00.0,275,7721.8353,With Commission,1,At Risk
45813,00:00.0,281,36309.0209,With Commission,1,At Risk
45814,00:00.0,274,37625.4303,No Commission,1,At Risk
45815,00:00.0,279,36281.4387,With Commission,1,At Risk
46023,00:00.0,278,6840.4298,With Commission,1,At Risk
46024,00:00.0,282,16079.3497,With Commission,1,At Risk
46025,00:00.0,280,2978.8996,With Commission,1,At Risk
46026,00:00.0,275,31324.4507,With Commission,1,At Risk
46027,00:00.0,275,3891.4,With Commission,1,At Risk
46028,00:00.0,279,29580.9836,With Commission,1,At Risk
46029,00:00.0,278,3396.0221,With Commission,1,At Risk
46030,00:00.0,283,9192.4432,With Commission,1,At Risk
46031,00:00.0,278,2449.6002,With Commission,1,At Risk
46032,00:00.0,276,34905.1646,With Commission,1,At Risk
46033,00:00.0,279,5309.1103,With Commission,1,At Risk
46034,00:00.0,282,33714.0297,With Commission,1,At Risk
46035,00:00.0,282,13782.3164,With Commission,1,At Risk
46036,00:00.0,275,34356.815,With Commission,1,At Risk
46037,00:00.0,282,1146.3285,With Commission,1,At Risk
46038,00:00.0,278,24442.7803,With Commission,1,At Risk
46039,00:00.0,282,27501.1492,With Commission,1,At Risk
46040,00:00.0,275,472.3108,With Commission,1,At Risk
46041,00:00.0,276,3908.7294,With Commission,1,At Risk
46042,00:00.0,280,29418.5269,With Commission,1,At Risk
46043,00:00.0,275,21436.4436,With Commission,1,At Risk
46044,00:00.0,282,33328.0994,With Commission,1,At Risk
46045,00:00.0,279,55083.0127,With Commission,1,At Risk
46046,00:00.0,277,985.018,With Commission,1,At Risk
46047,00:00.0,279,52255.6395,With Commission,1,At Risk
46048,00:00.0,276,38235.0189,With Commission,1,At Risk
46049,00:00.0,277,62770.1045,With Commission,1,At Risk
46050,00:00.0,282,2619.1862,With Commission,1,At Risk
46051,00:00.0,276,37257.1606,With Commission,1,At Risk
46052,00:00.0,280,27677.4245,With Commission,1,At Risk
46053,00:00.0,280,59545.6292,With Commission,1,At Risk
46054,00:00.0,275,9619.3538,With Commission,1,At Risk
46055,00:00.0,281,34775.6435,With Commission,1,At Risk
46056,00:00.0,279,106261.913,With Commission,1,At Risk
46057,00:00.0,276,70140.5883,With Commission,1,At Risk
46058,00:00.0,276,33985.7129,With Commission,1,At Risk
46059,00:00.0,275,33159.5844,With Commission,1,At Risk
46060,00:00.0,280,51229.2526,With Commission,1,At Risk
46061,00:00.0,275,15977.8927,With Commission,1,At Risk
46062,00:00.0,282,44214.6412,With Commission,1,At Risk
46063,00:00.0,278,985.018,With Commission,1,At Risk
46064,00:00.0,278,24913.5197,With Commission,1,At Risk
46065,00:00.0,282,13697.7494,With Commission,1,At Risk
46066,00:00.0,277,113042.7512,With Commission,1,At Risk
46067,00:00.0,277,114690.6064,With Commission,1,At Risk
46068,00:00.0,275,26252.3533,With Commission,1,At Risk
46069,00:00.0,276,9268.2382,With Commission,1,At Risk
46070,00:00.0,279,856.2467,With Commission,1,At Risk
46071,00:00.0,282,23412.7543,With Commission,1,At Risk
46072,00:00.0,278,73399.9209,With Commission,1,At Risk
46073,00:00.0,278,807.2585,With Commission,1,At Risk
46074,00:00.0,282,20517.6136,With Commission,1,At Risk
46075,00:00.0,282,944.6214,With Commission,1,At Risk
46076,00:00.0,281,70211.2189,With Commission,1,At Risk
46077,00:00.0,280,42544.4821,With Commission,1,At Risk
46078,00:00.0,277,1730.7949,With Commission,1,At Risk
46079,00:00.0,282,6853.1265,With Commission,1,At Risk
46080,00:00.0,280,16043.7937,With Commission,1,At Risk
46081,00:00.0,277,944.6214,With Commission,1,At Risk
46082,00:00.0,276,52378.7571,With Commission,1,At Risk
46083,00:00.0,277,13920.3402,With Commission,1,At Risk
46084,00:00.0,276,1929.6395,With Commission,1,At Risk
46085,00:00.0,276,4371.9863,With Commission,1,At Risk
46086,00:00.0,278,57178.1077,With Commission,1,At Risk
46087,00:00.0,277,27192.3367,With Commission,1,At Risk
46088,00:00.0,279,25330.4483,With Commission,1,At Risk
46089,00:00.0,276,82830.5278,With Commission,1,At Risk
46090,00:00.0,279,105780.1033,With Commission,1,At Risk
46091,00:00.0,279,24925.5236,With Commission,1,At Risk
46092,00:00.0,280,816.1709,With Commission,1,At Risk
46093,00:00.0,277,29292.169,With Commission,1,At Risk
46094,00:00.0,277,84134.3764,With Commission,1,At Risk
46095,00:00.0,275,10752.2252,With Commission,1,At Risk
46096,00:00.0,282,944.6214,With Commission,1,At Risk
46097,00:00.0,275,3677.3573,With Commission,1,At Risk
46098,00:00.0,283,57825.5764,With Commission,1,At Risk
46099,00:00.0,279,16231.4577,With Commission,1,At Risk
46100,00:00.0,280,53660.6032,With Commission,1,At Risk
46101,00:00.0,276,31642.1403,With Commission,1,At Risk
46102,00:00.0,281,11573.0102,With Commission,1,At Risk
46103,00:00.0,277,74016.3123,With Commission,1,At Risk
46104,00:00.0,279,472.3108,With Commission,1,At Risk
46105,00:00.0,283,63500.4848,With Commission,1,At Risk
46106,00:00.0,275,3283.7289,With Commission,1,At Risk
46107,00:00.0,276,51494.4587,With Commission,1,At Risk
46322,00:00.0,283,201.707,With Commission,1,At Risk
46323,00:00.0,283,2910.0374,With Commission,1,At Risk
46324,00:00.0,275,4853.3508,With Commission,1,At Risk
46325,00:00.0,277,54889.6182,With Commission,1,At Risk
46326,00:00.0,282,32899.4246,With Commission,1,At Risk
46327,00:00.0,283,16156.2599,With Commission,1,At Risk
46328,00:00.0,282,816.1709,With Commission,1,At Risk
46329,00:00.0,279,816.1709,With Commission,1,At Risk
46330,00:00.0,282,16157.7463,With Commission,1,At Risk
46331,00:00.0,278,6377.4207,With Commission,1,At Risk
46332,00:00.0,282,7269.5013,With Commission,1,At Risk
46333,00:00.0,282,56472.8163,With Commission,1,At Risk
46334,00:00.0,274,51204.0606,No Commission,1,At Risk
46335,00:00.0,277,403.1163,With Commission,1,At Risk
46336,00:00.0,276,472.3108,With Commission,1,At Risk
46337,00:00.0,281,1077.4318,With Commission,1,At Risk
46338,00:00.0,277,21444.2981,With Commission,1,At Risk
46339,00:00.0,276,3393.5229,With Commission,1,At Risk
46340,00:00.0,277,4377.7627,With Commission,1,At Risk
46341,00:00.0,277,28906.8088,With Commission,1,At Risk
46342,00:00.0,281,17802.528,With Commission,1,At Risk
46343,00:00.0,277,33243.4322,With Commission,1,At Risk
46344,00:00.0,277,28981.1466,With Commission,1,At Risk
46345,00:00.0,279,21961.7533,With Commission,1,At Risk
46346,00:00.0,275,11589.5448,With Commission,1,At Risk
46347,00:00.0,281,1291.2411,With Commission,1,At Risk
46348,00:00.0,281,30344.6257,With Commission,1,At Risk
46349,00:00.0,279,4836.4395,With Commission,1,At Risk
46350,00:00.0,279,3859.279,With Commission,1,At Risk
46351,00:00.0,278,4407.3846,With Commission,1,At Risk
46352,00:00.0,278,5010.5622,With Commission,1,At Risk
46353,00:00.0,277,5062.2138,With Commission,1,At Risk
46354,00:00.0,279,472.3108,With Commission,1,At Risk
46355,00:00.0,277,25896.1905,With Commission,1,At Risk
46356,00:00.0,280,66414.6274,With Commission,1,At Risk
46357,00:00.0,281,9653.9739,With Commission,1,At Risk
46358,00:00.0,277,67656.4546,With Commission,1,At Risk
46359,00:00.0,282,21170.9423,With Commission,1,At Risk
46360,00:00.0,278,8071.5703,With Commission,1,At Risk
46361,00:00.0,279,6226.609,With Commission,1,At Risk
46362,00:00.0,276,16461.6425,With Commission,1,At Risk
46363,00:00.0,275,37567.4236,With Commission,1,At Risk
46364,00:00.0,276,36667.3332,With Commission,1,At Risk
46365,00:00.0,279,4302.6278,With Commission,1,At Risk
46366,00:00.0,276,6861.2843,With Commission,1,At Risk
46367,00:00.0,276,27339.6079,With Commission,1,At Risk
46368,00:00.0,275,26937.2303,With Commission,1,At Risk
46369,00:00.0,274,4460.0736,No Commission,1,At Risk
46370,00:00.0,281,28633.1459,With Commission,1,At Risk
46371,00:00.0,277,1017.139,With Commission,1,At Risk
46372,00:00.0,276,36319.954,With Commission,1,At Risk
46373,00:00.0,279,1829.2478,With Commission,1,At Risk
46374,00:00.0,277,14679.4355,With Commission,1,At Risk
46375,00:00.0,276,403.1163,With Commission,1,At Risk
46376,00:00.0,275,875.427,With Commission,1,At Risk
46377,00:00.0,277,11092.3826,With Commission,1,At Risk
46378,00:00.0,277,1889.2429,With Commission,1,At Risk
46379,00:00.0,283,3759.6381,With Commission,1,At Risk
46380,00:00.0,281,53295.3497,With Commission,1,At Risk
46381,00:00.0,283,1614.517,With Commission,1,At Risk
46382,00:00.0,276,15396.7194,With Commission,1,At Risk
46383,00:00.0,279,18695.1005,With Commission,1,At Risk
46384,00:00.0,279,15535.4164,With Commission,1,At Risk
46385,00:00.0,275,52178.0228,With Commission,1,At Risk
46386,00:00.0,275,11311.1394,With Commission,1,At Risk
46387,00:00.0,279,54191.5037,With Commission,1,At Risk
46388,00:00.0,279,2877.5382,With Commission,1,At Risk
46389,00:00.0,279,1439.1478,With Commission,1,At Risk
46604,00:00.0,279,41824.897,With Commission,1,At Risk
46605,00:00.0,277,6700.5716,With Commission,1,At Risk
46606,00:00.0,276,64.242,With Commission,1,At Risk
46607,00:00.0,289,135606.6769,With Commission,1,At Risk
46608,00:00.0,289,53379.5867,With Commission,1,At Risk
46609,00:00.0,280,2677.9235,With Commission,1,At Risk
46610,00:00.0,275,41199.3865,With Commission,1,At Risk
46611,00:00.0,283,87984.5334,With Commission,1,At Risk
46612,00:00.0,283,1836.0776,With Commission,1,At Risk
46613,00:00.0,274,3302.5167,No Commission,1,At Risk
46614,00:00.0,289,81289.4617,With Commission,1,At Risk
46615,00:00.0,282,8992.9744,With Commission,1,At Risk
46616,00:00.0,289,170512.6689,With Commission,1,At Risk
46617,00:00.0,281,4600.4396,With Commission,1,At Risk
46618,00:00.0,280,96.363,With Commission,1,At Risk
46619,00:00.0,283,80.1767,With Commission,1,At Risk
46620,00:00.0,275,56379.7647,With Commission,1,At Risk
46621,00:00.0,275,6467.8143,With Commission,1,At Risk
46622,00:00.0,289,47601.7884,With Commission,1,At Risk
46623,00:00.0,290,2570.9074,With Commission,1,At Risk
46624,00:00.0,281,42418.7278,With Commission,1,At Risk
46625,00:00.0,276,50669.1839,With Commission,1,At Risk
46626,00:00.0,290,41884.8691,With Commission,1,At Risk
46627,00:00.0,290,14739.9662,With Commission,1,At Risk
46628,00:00.0,274,729.6412,No Commission,1,At Risk
46629,00:00.0,277,111633.3826,With Commission,1,At Risk
46630,00:00.0,279,40184.5711,With Commission,1,At Risk
46631,00:00.0,275,8293.7855,With Commission,1,At Risk
46632,00:00.0,278,27.4407,With Commission,1,At Risk
46633,00:00.0,275,74091.8828,With Commission,1,At Risk
46634,00:00.0,281,847.7428,With Commission,1,At Risk
46635,00:00.0,279,2685.8908,With Commission,1,At Risk
46636,00:00.0,279,203.4557,With Commission,1,At Risk
46637,00:00.0,279,236.3547,With Commission,1,At Risk
46638,00:00.0,281,69535.3981,With Commission,1,At Risk
46639,00:00.0,278,7249.5114,With Commission,1,At Risk
46640,00:00.0,275,37508.56,With Commission,1,At Risk
46641,00:00.0,279,528.988,With Commission,1,At Risk
46642,00:00.0,277,110233.1643,With Commission,1,At Risk
46643,00:00.0,283,123497.0664,With Commission,1,At Risk
46644,00:00.0,279,1473.8636,With Commission,1,At Risk
46645,00:00.0,289,114197.9702,With Commission,1,At Risk
46646,00:00.0,280,1284.1907,With Commission,1,At Risk
46647,00:00.0,280,90890.636,With Commission,1,At Risk
46648,00:00.0,277,64407.3379,With Commission,1,At Risk
46649,00:00.0,283,11790.1317,With Commission,1,At Risk
46650,00:00.0,276,4320.5075,With Commission,1,At Risk
46651,00:00.0,277,13673.2194,With Commission,1,At Risk
46652,00:00.0,290,47944.775,With Commission,1,At Risk
46653,00:00.0,290,2795.5071,With Commission,1,At Risk
46654,00:00.0,279,7930.557,With Commission,1,At Risk
46655,00:00.0,275,50779.8221,With Commission,1,At Risk
46656,00:00.0,277,34.0951,With Commission,1,At Risk
46657,00:00.0,289,104478.5601,With Commission,1,At Risk
46658,00:00.0,289,5444.514,With Commission,1,At Risk
46659,00:00.0,275,770.9676,With Commission,1,At Risk
46660,00:00.0,277,132727.8506,With Commission,1,At Risk
46661,00:00.0,277,1721.4004,With Commission,1,At Risk
46662,00:00.0,275,79767.4887,With Commission,1,At Risk
46663,00:00.0,277,9687.5932,With Commission,1,At Risk
46664,00:00.0,275,17855.2985,With Commission,1,At Risk
46665,00:00.0,279,415.5164,With Commission,1,At Risk
46666,00:00.0,275,99952.438,With Commission,1,At Risk
46667,00:00.0,280,16410.8734,With Commission,1,At Risk
46668,00:00.0,281,66861.4015,With Commission,1,At Risk
46669,00:00.0,282,80667.4989,With Commission,1,At Risk
46670,00:00.0,282,1620.4135,With Commission,1,At Risk
46671,00:00.0,276,70498.0388,With Commission,1,At Risk
46672,00:00.0,279,71561.0617,With Commission,1,At Risk
46673,00:00.0,279,31545.9805,With Commission,1,At Risk
46674,00:00.0,279,366.4694,With Commission,1,At Risk
46675,00:00.0,281,6270.923,With Commission,1,At Risk
46929,00:00.0,278,27.4407,With Commission,1,At Risk
